;_index;_type;_id;_score;_source.date;_source.country;_source.orientation;_source.metadata;_source.keywords;_source.city;_source.rating;_source.county;_source.media;_source.lens;_source.dirname;_source.filename;_source.imported;_source.width;_source.location;_source.state;_source.height;_source.md5;_source.museum;_source.place;_source.modified;_source.deleted;_source.found_file_on_disk;long;lat
10;images2;test;EeDwDG4BeGybUkdgRAcf;2.8154674;2019-10-24T14:55:47;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4682.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;caa5dbb54e7fca8646b93f786d2c1831;;;;;;0.0;0.0
11;images2;test;EuDwDG4BeGybUkdgRAdL;2.8154674;2019-10-24T15:04:16;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4696.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;ab07aa7a550dbc1ddd283940d08056fd;;;;;;0.0;0.0
12;images2;test;E-DwDG4BeGybUkdgRAeF;2.8154674;2019-10-24T15:11:02;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4709.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;7b4121736494976919add78abd445d3d;;;;;;0.0;0.0
13;images2;test;HeDwDG4BeGybUkdgRwcx;2.8154674;2019-10-25T13:33:34;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4719.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;116a93b04b7f04cfdb903bc24557c0a6;;;;;;0.0;0.0
14;images2;test;H-DwDG4BeGybUkdgRwea;2.8154674;2019-10-24T14:56:48;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4686.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;7bd112da645504b8fd4377d6e9362ad2;;;;;;0.0;0.0
15;images2;test;IODwDG4BeGybUkdgSAd_;2.8154674;2019-10-24T14:55:03;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/20191024_145503.jpg;2019-10-27;4032;[];GPS_NO_LOC;3024;886206b387b1ddad2ec572d09875fe54;;;;;;0.0;0.0
16;images2;test;IuDwDG4BeGybUkdgSQcj;2.8154674;2019-10-24T14:55:23;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4679.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;f20c92f26d5d200205c8ef7dce4963b0;;;;;;0.0;0.0
17;images2;test;I-DwDG4BeGybUkdgSQdh;2.8154674;2019-10-24T14:15:44;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4651.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;2742da385407ca6af1cf23912517dbce;;;;;;0.0;0.0
18;images2;test;LuDwDG4BeGybUkdgTAdH;2.8154674;2019-10-23T20:56:03;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4644.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;79422d28d6f760a96a65480116079ff3;;;;;;0.0;0.0
19;images2;test;M-DwDG4BeGybUkdgTQct;2.8154674;2019-10-24T14:56:54;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4687.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;c24654fe40d9e717ccba061753feb7c8;;;;;;0.0;0.0
20;images2;test;NODwDG4BeGybUkdgTQfS;2.8154674;2019-10-24T15:02:20;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4693.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;e3b73b94ebcd4182643ecacaa0e27c02;;;;;;0.0;0.0
21;images2;test;OeDwDG4BeGybUkdgTwde;2.8154674;2019-10-25T13:33:26;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4718.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;85578a57973860cb23fe9b6483984227;;;;;;0.0;0.0
22;images2;test;TODwDG4BeGybUkdgVwcD;2.8154674;2019-10-24T14:56:36;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4685.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;411428b52cb8b25f123d59b3e2f08747;;;;;;0.0;0.0
23;images2;test;TuDwDG4BeGybUkdgWAfj;2.8154674;2019-10-24T15:01:24;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4691.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;649a1c888d3d625caaba4f27bafe8b12;;;;;;0.0;0.0
24;images2;test;T-DwDG4BeGybUkdgWQcx;2.8154674;2019-10-24T14:22:10;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4652.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;726ba39e32e1862ca2b919d48aecf03c;;;;;;0.0;0.0
25;images2;test;WuDwDG4BeGybUkdgWweD;2.8154674;2019-10-24T14:14:25;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4647.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;0a08a9a4667b65e53913958fa7678068;;;;;;0.0;0.0
26;images2;test;ceDvDG4BeGybUkdg0QUT;2.8154674;2019-10-24T15:08:28;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4702.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;b6c280bc8dc220fb1672904ffff34f65;;;;;;0.0;0.0
27;images2;test;TODwDG4BeGybUkdgDwZx;2.8154674;2019-10-23T11:58:41;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4617.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;ea0e5c6d62a1043db700326954b18223;;;;;;0.0;0.0
28;images2;test;ZODwDG4BeGybUkdgFQbK;2.8154674;2019-10-26T17:39:12;GPS_NO_LOC;Rotated 90 CW;True;[];GPS_NO_LOC;2;;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/20191026_173912.jpg;2019-10-27;4032;[];GPS_NO_LOC;3024;66d2a3c0ea4c28c6ef211bbb15144121;;;;;;0.0;0.0
29;images2;test;buDwDG4BeGybUkdgGAYQ;2.8154674;2019-10-23T20:54:17;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4638.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;2af019a96af4cb34e7546bcddf2e3229;;;;;;0.0;0.0
30;images2;test;d-DwDG4BeGybUkdgGgZM;2.8154674;2019-10-23T20:54:30;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4639.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;ac8991e6d8d3febf8f735179eb4a8002;;;;;;0.0;0.0
31;images2;test;guDwDG4BeGybUkdgHAZh;2.8154674;2019-10-23T11:59:34;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4620.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;7bda3973555ebb1bbf79ca8f256733b8;;;;;;0.0;0.0
32;images2;test;juDwDG4BeGybUkdgHwbw;2.8154674;2019-10-23T20:51:18;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4635.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;763fa11dfd686eb208b55f11c0eae246;;;;;;0.0;0.0
33;images2;test;muDwDG4BeGybUkdgIwb3;2.8154674;2019-10-23T20:46:37;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4623.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;4ea3875eb690d61a9f3b77e1cedbb2ee;;;;;;0.0;0.0
34;images2;test;neDwDG4BeGybUkdgJAax;2.8154674;2019-10-23T14:04:53;GPS_NO_LOC;Rotated 90 CW;True;[];GPS_NO_LOC;2;;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/20191023_140453.jpg;2019-10-27;4032;[];GPS_NO_LOC;3024;973c1d45eea627af61b54c84ef653cf4;;;;;;0.0;0.0
35;images2;test;ouDwDG4BeGybUkdgJgYX;2.8154674;2019-10-23T20:46:25;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4622.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;06073335803292ba96af5e82c74b3151;;;;;;0.0;0.0
36;images2;test;o-DwDG4BeGybUkdgJgZA;2.8154674;2019-10-23T20:51:32;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4636.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;67b284bda2effda26b6969b21e1ac8cf;;;;;;0.0;0.0
37;images2;test;xeDwDG4BeGybUkdgLwYw;2.8154674;2019-10-23T14:04:54;GPS_NO_LOC;Rotated 90 CW;True;[];GPS_NO_LOC;2;;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/20191023_140454.jpg;2019-10-27;4032;[];GPS_NO_LOC;3024;99f6a2d9cb6ea092755b027564017254;;;;;;0.0;0.0
38;images2;test;7eDvDG4BeGybUkdg8QVx;2.8154674;2019-10-24T14:56:57;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/20191024_145657.jpg;2019-10-27;4032;[];GPS_NO_LOC;3024;a368b9e2c1c334c2a7fafcc1388417de;;;;;;0.0;0.0
39;images2;test;8eDvDG4BeGybUkdg8wWj;2.8154674;2019-10-24T15:14:22;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4713.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;ae7556e515407262f6a472d812925754;;;;;;0.0;0.0
40;images2;test;8uDvDG4BeGybUkdg8wXz;2.8154674;2019-10-24T15:10:55;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4707.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;258c3d3c63ceab2daf996f14536d2d92;;;;;;0.0;0.0
41;images2;test;8-DvDG4BeGybUkdg9AVX;2.8154674;2019-10-24T15:04:52;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4698.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;1d0f08e46d49cd10bcf1d38ce037a950;;;;;;0.0;0.0
42;images2;test;9ODvDG4BeGybUkdg9AV3;2.8154674;2019-10-23T14:06:04;GPS_NO_LOC;0;True;[];GPS_NO_LOC;2;;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/20191023_140628.jpg;2019-10-27;4032;[];GPS_NO_LOC;3024;8ca5f2ffb76472ad8f757e3bfa9b60f7;;;;;;0.0;0.0
43;images2;test;9eDvDG4BeGybUkdg9AWs;2.8154674;2019-10-24T14:55:35;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/20191024_145535.jpg;2019-10-27;4032;[];GPS_NO_LOC;3024;9dabfd1ef53040942e681c0744331381;;;;;;0.0;0.0
44;images2;test;-ODvDG4BeGybUkdg9QVo;2.8154674;2019-10-24T14:52:32;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4667.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;8b275d42ab26787b3176fe525ff983b7;;;;;;0.0;0.0
45;images2;test;-uDvDG4BeGybUkdg9gVE;2.8154674;2019-10-24T14:54:17;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4673.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;e5f1d32d4e45ce396dad4205cae7d155;;;;;;0.0;0.0
46;images2;test;BODvDG4BeGybUkdg-gY9;2.8154674;2019-10-24T14:52:22;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4666.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;767bdbc103329bbe656d7c8fb9fea763;;;;;;0.0;0.0
47;images2;test;B-DvDG4BeGybUkdg-wZ_;2.8154674;2019-10-24T15:04:57;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4699.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;4c8c9eeb2a5322d33e45c60ae9677d8d;;;;;;0.0;0.0
48;images2;test;KuDwDG4BeGybUkdgBwb6;2.8154674;2019-10-23T11:57:50;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4614.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;ccaf935fc27ea0c97932fe60219de8ad;;;;;;0.0;0.0
49;images2;test;q-DvDG4BeGybUkdg3wXk;2.8154674;2019-10-24T14:50:39;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4660.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;26e6adb7314ca0dd83057b7c9f5675d4;;;;;;0.0;0.0
50;images2;test;rODvDG4BeGybUkdg4AUh;2.8154674;2019-10-24T14:54:18;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4674.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;6a41e6cdceef6d343e9cadc331075cd7;;;;;;0.0;0.0
51;images2;test;r-DvDG4BeGybUkdg4AXe;2.8154674;2019-10-24T15:15:16;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4714.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;409bd89163314096c394ad3c6c8dc302;;;;;;0.0;0.0
52;images2;test;sODvDG4BeGybUkdg4QUn;2.8154674;2019-10-26T17:23:03;GPS_NO_LOC;Rotated 90 CW;True;[];GPS_NO_LOC;2;;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/20191026_172303.jpg;2019-10-27;4032;[];GPS_NO_LOC;3024;8e708d81d62471cfb74cb9228639b0b8;;;;;;0.0;0.0
53;images2;test;seDvDG4BeGybUkdg4QVm;2.8154674;2019-10-24T15:06:56;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4700.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;cf33d8d85de4eb02465f2998a6fe70d2;;;;;;0.0;0.0
54;images2;test;x-DvDG4BeGybUkdg5wX8;2.8154674;2019-10-24T14:46:21;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4658.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;82eb73cb4eada8eb47007929669048f8;;;;;;0.0;0.0
55;images2;test;yeDvDG4BeGybUkdg6AWn;2.8154674;2019-10-24T14:53:39;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4670.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;cc16277811c6224f849e767a4838b6ec;;;;;;0.0;0.0
56;images2;test;yuDvDG4BeGybUkdg6AX7;2.8154674;2019-10-24T14:52:01;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4664.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;1cc2ed105ad5e3f80678fe51a1c61096;;;;;;0.0;0.0
57;images2;test;3eDvDG4BeGybUkdg7QV0;2.8154674;2019-10-24T14:52:02;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4665.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;ade1c4086577ca0d57b92e87fd881443;;;;;;0.0;0.0
58;images2;test;3-DvDG4BeGybUkdg7QXj;2.8154674;2019-10-24T14:53:53;GPS_NO_LOC;Horizontal (normal);True;[];GPS_NO_LOC;2;;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_4671.JPG;2019-10-27;4272;[];GPS_NO_LOC;2848;46a94faf1e2945f6b029b197a1dab421;;;;;;0.0;0.0
59;images2;test;0ODvDG4BeGybUkdg6gWg;2.8154674;2019-10-23T19:27:20;Deutschland;Horizontal (normal);True;[];Mitte Tiergarten ;2;;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_1244.JPG;2019-10-27;4032;[13.373733333333334, 52.509727777777776];Berlin ;3024;a6dcd0780b6eb1fc99e944dd18b85bd6;;True;;;;52.51;13.37
60;images2;test;1uDvDG4BeGybUkdg6wXd;2.8154674;2019-10-23T19:27:21;Deutschland;Horizontal (normal);True;[];Mitte Tiergarten ;2;;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Berlin/;/Users/andregarstka/Pictures/Local/2019 - Berlin/IMG_1245.JPG;2019-10-27;4032;[13.373463888888889, 52.50993611111111];Berlin ;3024;6f4493fcfd451daa984286224cb756fc;;True;;;;52.51;13.37
